word,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,非零平均排位,非零个数,综合评分,均值归一,个数归一,rate,0.7,,
implicit,0.000610506,0.002288253,0.000905936,0,0,0.001823291,0,0.001081315,0.001453219,0.00179871,0,0.00386789,0.00172864,8,0.192450219,0.002201611,0.636363636,0,,,
fear,0.001046581,0,0,0,0.001168035,0,0.001078286,0.007569205,0.000484406,0.00059957,0.000877056,0.000966973,0.001723764,8,0.192441015,0.002188463,0.636363636,0,,,
achieving,0.001657087,0.001248138,0,0.000377873,0.00077869,0.002734937,0.004852288,0,0.001453219,0.00059957,0,0,0.001712725,8,0.19242018,0.002158698,0.636363636,0,,,
desktop,0.003488605,0.001248138,0.002264841,0.001133619,0,0.001367469,0.000539143,0,0,0,0.002631168,0.000966973,0.001704994,8,0.192405587,0.002137852,0.636363636,0,,,
optimize,0.001657087,0.000832092,0.003623745,0.000377873,0.001168035,0.002734937,0,0,0.001937626,0.00119914,0,0,0.001691317,8,0.192379772,0.002100972,0.636363636,0,,,
restriction,0.000610506,0.000832092,0.000452968,0.001133619,0.00700821,0,0,0.000540657,0,0,0.000877056,0.001933945,0.001673632,8,0.192346391,0.002053286,0.636363636,0,,,
systemic,0.000610506,0.002496275,0,0,0,0.004558228,0.001078286,0.000540657,0.001937626,0.00119914,0,0.000966973,0.001673461,8,0.19234607,0.002052827,0.636363636,0,,,
camera,0.001133797,0.001456161,0.004076714,0.001889365,0,0,0.000539143,0.000540657,0,0,0.002631168,0.000966973,0.001654247,8,0.192309803,0.002001017,0.636363636,0,,,
temporal,0.001918733,0.001872207,0.000452968,0.000755746,0.00077869,0.004102406,0.002156572,0,0,0,0.000877056,0,0.001614297,8,0.192234398,0.001893296,0.636363636,0,,,
heart,0.001046581,0.000624069,0.000226484,0.000755746,0,0.002734937,0,0.001621972,0.000484406,0,0.005262335,0,0.001594566,8,0.192197157,0.001840094,0.636363636,0,,,
enthusiasm,0.000697721,0.000832092,0.000452968,0,0,0,0.001078286,0.000540657,0.000968813,0,0.005262335,0.002900918,0.001591724,8,0.192191791,0.001832429,0.636363636,0,,,
trigger,0.002093163,0.002288253,0,0.000755746,0,0.001367469,0.001617429,0.000540657,0,0.00299785,0,0.000966973,0.001578442,8,0.192166723,0.001796617,0.636363636,0,,,
mid,0.000959366,0,0.000452968,0,0,0.000911646,0.000539143,0,0.000484406,0.00539613,0.001754112,0.001933945,0.001553965,8,0.192120521,0.001730615,0.636363636,0,,,
interpretive,0.000523291,0.000208023,0,0,0.00077869,0.000455823,0.001078286,0.000540657,0.007750502,0,0,0.000966973,0.001537781,8,0.192089974,0.001686976,0.636363636,0,,,
thing,0.00034886,0.001248138,0.000226484,0.001511492,0,0.000911646,0.001078286,0.000540657,0.006297283,0,0,0,0.001520356,8,0.192057085,0.001639992,0.636363636,0,,,
baseline,0.001308227,0.000832092,0,0.000377873,0.00467214,0.001367469,0.000539143,0,0.000968813,0,0,0.001933945,0.001499963,8,0.192018593,0.001585004,0.636363636,0,,,
brazil,0.000959366,0.000416046,0.000226484,0,0.000389345,0.000455823,0.000539143,0.001081315,0,0,0.007893503,0,0.001495128,8,0.192009468,0.001571968,0.636363636,0,,,
register,0.001569872,0.000416046,0.000452968,0.001511492,0,0.000455823,0,0,0,0.00299785,0.003508224,0.000966973,0.001484906,8,0.191990174,0.001544405,0.636363636,0,,,
discrepancy,0.000261645,0.000208023,0,0.000377873,0.00467214,0.000911646,0.001617429,0,0.002422032,0.00119914,0,0,0.001458741,8,0.191940788,0.001473853,0.636363636,0,,,
empower,0.001221012,0.001040115,0.000226484,0,0,0.000911646,0.001617429,0.00216263,0,0.00059957,0,0.00386789,0.001455847,8,0.191935326,0.00146605,0.636363636,0,,,
authority,0.000610506,0.000832092,0,0,0,0,0.002156572,0.001081315,0.000484406,0.00059957,0.000877056,0.004834863,0.001434548,8,0.191895123,0.001408618,0.636363636,0,,,
expensive,0.000610506,0.000416046,0.003170777,0.001511492,0.000389345,0.000455823,0,0,0.000484406,0,0.004385279,0,0.001427959,8,0.191882688,0.001390853,0.636363636,0,,,
experimentally,0.000523291,0.000624069,0.00113242,0.002267238,0.000389345,0,0.000539143,0.000540657,0,0,0.005262335,0,0.001409812,8,0.191848436,0.001341922,0.636363636,0,,,
canadian,0.000523291,0.001664184,0,0.000377873,0.005061485,0.000911646,0.001078286,0,0.000968813,0.00059957,0,0,0.001398143,8,0.191826411,0.001310457,0.636363636,0,,,
stereotype,0.001657087,0.00208023,0.000452968,0.000377873,0,0.000455823,0.000539143,0.001081315,0.004359658,0,0,0,0.001375512,8,0.191783695,0.001249434,0.636363636,0,,,
simplified,8.72151E-05,0.000832092,0.001358905,0.000755746,0.000389345,0.000455823,0,0,0,0,0.006139391,0.000966973,0.001373186,8,0.191779305,0.001243163,0.636363636,0,,,
characterization,0.00017443,0.000208023,0.000905936,0.005668095,0.000389345,0.000455823,0,0,0.000484406,0,0.002631168,0,0.001364653,8,0.191763199,0.001220155,0.636363636,0,,,
gathering,0.00034886,0.001664184,0,0.000377873,0,0.000455823,0.002156572,0.001621972,0.003390845,0,0.000877056,0,0.001361648,8,0.191757527,0.001212052,0.636363636,0,,,
broaden,0.000436076,0.000416046,0.000226484,0,0,0.000911646,0,0.001621972,0.004359658,0.00179871,0.000877056,0,0.001330956,8,0.191699596,0.001129293,0.636363636,0,,,
peripheral,0.000436076,0.000208023,0.000226484,0.001889365,0,0,0,0,0.000484406,0.00059957,0.001754112,0.004834863,0.001304112,8,0.191648929,0.001056912,0.636363636,0,,,
avoidance,0.000872151,0,0.000226484,0,0.005061485,0.000911646,0.001078286,0,0.000484406,0.00059957,0.000877056,0,0.001263886,8,0.191573002,0.000948444,0.636363636,0,,,
constrain,0.000784936,0.000624069,0.000226484,0.000755746,0.00545083,0.000455823,0,0,0.000484406,0,0,0.000966973,0.001218658,8,0.191487636,0.000826493,0.636363636,0,,,
ranking,0.000610506,0.001040115,0.000226484,0.000377873,0.004282795,0,0.000539143,0,0.000484406,0,0.001754112,0,0.001164429,8,0.191385279,0.000680269,0.636363636,0,,,
generative,0.00017443,0.000208023,0,0.000377873,0.001168035,0.004102406,0.001078286,0,0.000968813,0,0,0.000966973,0.001130605,8,0.191321436,0.000589065,0.636363636,0,,,
differentiation,0.000697721,0.000208023,0,0.000377873,0.004282795,0.000455823,0,0.001081315,0,0,0.000877056,0.000966973,0.001118447,8,0.191298489,0.000556283,0.636363636,0,,,
japanese,0.000523291,0.000208023,0.000226484,0.00377873,0.00155738,0.000911646,0.001078286,0,0,0.00059957,0,0,0.001110426,8,0.191283349,0.000534655,0.636363636,0,,,
command,0.000436076,0.000832092,0.002944293,0.002267238,0.000389345,0,0.000539143,0.000540657,0,0,0.000877056,0,0.001103238,8,0.191269781,0.000515271,0.636363636,0,,,
externally,0.000523291,0.000208023,0,0.000377873,0,0.002279114,0.000539143,0,0,0.00299785,0.000877056,0.000966973,0.001096165,8,0.191256432,0.000496202,0.636363636,0,,,
pupil,0.010419832,0.004518741,0,0.001231242,0,0.002475382,0.011125867,0.03640744,0,0,0,0.028356601,0.013505015,7,0.187405216,0.033955504,0.545454545,0,,,
tpack,0.011840718,0.008811546,0,0,0,0.003960612,0.045674611,0.000587217,0,0.001302405,0,0.014703423,0.012411504,7,0.185341232,0.031006955,0.545454545,0,,,
estimation,0.001420886,0.005196553,0.001721916,0.003283311,0.061316707,0,0,0,0,0.001302405,0.002857753,0,0.011014219,7,0.182703877,0.027239305,0.545454545,0,,,
machine,0.004073207,0.001581559,0.014267304,0.017647799,0.003805865,0,0,0,0.001052243,0,0.034293041,0,0.010960145,7,0.182601815,0.027093501,0.545454545,0,,,
plant,0.002273418,0.000677811,0.005657724,0.003283311,0,0.001485229,0,0.03993074,0,0,0.013336183,0,0.009520631,7,0.179884753,0.023211985,0.545454545,0,,,
laptop,0.010704009,0.004066867,0.000491976,0,0,0.001485229,0.032206457,0,0,0,0.002857753,0.011552689,0.00905214,7,0.179000484,0.021948744,0.545454545,0,,,
prospective,0.003031224,0.002711245,0,0.003283311,0.000422874,0.002475382,0.001171144,0.044628475,0,0,0,0,0.008246236,7,0.177479353,0.0197757,0.545454545,0,,,
chemical,0.001989241,0.000225937,0.012545388,0.00205207,0,0.001485229,0,0.030535272,0.002104486,0,0,0,0.007276803,7,0.175649563,0.017161714,0.545454545,0,,,
turkish,0.002841772,0.003614993,0.000491976,0,0,0.000990153,0.005270147,0.025837538,0,0,0,0.005251222,0.006328257,7,0.173859198,0.014604049,0.545454545,0,,,
hypermedia,0.006346625,0.003163119,0.003197844,0.001231242,0,0.01980306,0.009369151,0.000587217,0,0,0,0,0.006242608,7,0.173697536,0.014373104,0.545454545,0,,,
numerical,0.001136709,0.000225937,0.01598922,0.003283311,0.008034603,0,0,0.000587217,0,0,0.011431014,0,0.005812573,7,0.172885851,0.013213554,0.545454545,0,,,
nonlinear,0.000378903,0.000451874,0.009593532,0.004924967,0.003805865,0.000495076,0,0,0,0,0.020956858,0,0.005801011,7,0.172864028,0.013182377,0.545454545,0,,,
automation,0.00066308,0.000677811,0.005165748,0.012312418,0.000422874,0.000990153,0,0,0,0,0.020004274,0,0.005748051,7,0.172764067,0.013039577,0.545454545,0,,,
computerized,0.003031224,0.005196553,0.00122994,0.000410414,0.017760701,0.001485229,0.010540295,0,0,0,0,0,0.005664908,7,0.172607136,0.012815389,0.545454545,0,,,
mooc,0.005020464,0.001355622,0.00122994,0.000410414,0,0.011386759,0.004684576,0,0,0.013024053,0,0,0.00530169,7,0.171921567,0.011836005,0.545454545,0,,,
flipped,0.002368144,0.015815595,0.002705868,0.004104139,0,0.002475382,0.002342288,0,0,0.007163229,0,0,0.005282092,7,0.171884577,0.011783162,0.545454545,0,,,
scientist,0.00132616,0.000451874,0.000983952,0.004104139,0,0.003960612,0,0.021727021,0.003156729,0,0,0,0.005101498,7,0.171543709,0.011296207,0.545454545,0,,,
bayesian,0.002368144,0.000451874,0.000245988,0.002462484,0.024949556,0,0.000585572,0,0,0.001302405,0,0,0.004623718,7,0.170641905,0.010007916,0.545454545,0,,,
generator,9.47257E-05,0.001355622,0.003935808,0.002872897,0,0.000495076,0,0.000587217,0,0,0.021909443,0,0.004464399,7,0.170341193,0.009578328,0.545454545,0,,,
kindergarten,0.003031224,0.000677811,0,0,0,0.003465535,0.008783579,0.007046601,0.002630608,0,0,0.005251222,0.004412369,7,0.170242987,0.009438034,0.545454545,0,,,
boy,0.007293882,0.002033434,0,0,0.000845748,0.003465535,0.004099004,0.008221035,0,0,0,0.004200978,0.004308516,7,0.170046968,0.009158006,0.545454545,0,,,
instrumentation,0.000378903,0,0.003197844,0.010670762,0.000422874,0,0.000585572,0.000587217,0,0,0.014288767,0,0.004304563,7,0.170039505,0.009147345,0.545454545,0,,,
finite,9.47257E-05,0.000225937,0.01721916,0.001641656,0.001691495,0,0.000585572,0,0,0,0.00857326,0,0.004290258,7,0.170012505,0.009108774,0.545454545,0,,,
magnitude,0.000473629,0,0.001721916,0.002462484,0.013109089,0,0.001171144,0,0,0.001302405,0.006668091,0,0.003844108,7,0.169170405,0.007905773,0.545454545,0,,,
equivalence,0.000189451,0,0.000491976,0,0.020720818,0.000495076,0.000585572,0.000587217,0,0,0.003810338,0,0.003840064,7,0.169162771,0.007894868,0.545454545,0,,,
covariance,0.000852532,0.001129685,0,0.000820828,0.01649208,0.000495076,0.001756716,0.005284951,0,0,0,0,0.003833124,7,0.169149672,0.007876155,0.545454545,0,,,
friendly,0.002083966,0.001807497,0.010085508,0.001641656,0,0.001980306,0,0.000587217,0,0,0.00857326,0,0.003822773,7,0.169130134,0.007848244,0.545454545,0,,,
drawing,0.001799789,0.001807497,0.003197844,0.000410414,0,0.002970459,0.00292786,0.013505986,0,0,0,0,0.003802835,7,0.169092503,0.007794485,0.545454545,0,,,
powerpoint,0.004262658,0.00384093,0.001475928,0,0,0.000990153,0,0.001174434,0,0,0.001905169,0.012602934,0.003750315,7,0.168993372,0.007652868,0.545454545,0,,,
recall,0.003883756,0.004970616,0,0.000410414,0,0.004455688,0.011125867,0.000587217,0.000526122,0,0,0,0.003708526,7,0.168914494,0.007540187,0.545454545,0,,,
doctoral,0.000473629,0.000451874,0,0,0.001691495,0.002970459,0,0,0.005261216,0.011070445,0.003810338,0,0.003675637,7,0.168852417,0.007451505,0.545454545,0,,,
pool,0.00066308,0.000225937,0,0,0.01987507,0,0,0,0.001578365,0.000651203,0.000952584,0.001050244,0.003570926,7,0.168654778,0.007169163,0.545454545,0,,,
capstone,9.47257E-05,0.000451874,0.000737964,0.007797865,0,0.000495076,0,0,0.011574674,0,0.003810338,0,0.003566074,7,0.168645619,0.007156079,0.545454545,0,,,
men,0.002368144,0.000677811,0,0.002872897,0.002114369,0,0.001171144,0.002348867,0.013153039,0,0,0,0.003529467,7,0.168576525,0.007057373,0.545454545,0,,,
grid,0.000852532,0.002033434,0.001475928,0.016826971,0,0.000495076,0,0.000587217,0,0,0.001905169,0,0.003453761,7,0.16843363,0.006853238,0.545454545,0,,,
expectancy,0.003504853,0.002485308,0,0.000820828,0,0.002970459,0.001756716,0,0.011574674,0,0,0.001050244,0.003451869,7,0.168430059,0.006848136,0.545454545,0,,,
operating,0.000473629,0.000903748,0.003443832,0.005745795,0.001268622,0.000495076,0,0,0,0,0.011431014,0,0.003394531,7,0.168321834,0.006693529,0.545454545,0,,,
security,0.003410127,0.002033434,0.00368982,0.011902004,0.000845748,0,0.001171144,0,0,0.000651203,0,0,0.003386211,7,0.168306131,0.006671096,0.545454545,0,,,
gaming,0.007388608,0.002033434,0,0.000820828,0,0.008911377,0.001171144,0,0,0.000651203,0,0.002100489,0.003296726,7,0.168137229,0.006429808,0.545454545,0,,,
protection,0.000757806,0.000903748,0.002951856,0.002462484,0,0,0.000585572,0.004697734,0,0,0.010478429,0,0.003262518,7,0.168072663,0.00633757,0.545454545,0,,,
judgment,0.002841772,0.000903748,0,0,0.007188855,0.006931071,0.00292786,0,0.001052243,0.000651203,0,0,0.003213822,7,0.167980749,0.006206264,0.545454545,0,,,
threshold,0.000568354,0.001355622,0.000245988,0.005335381,0.007188855,0.002970459,0,0,0,0,0,0.002100489,0.002823593,7,0.167244197,0.005154048,0.545454545,0,,,
conference,0.001610338,0.003163119,0.000491976,0.004104139,0,0,0,0,0.006313459,0.002604811,0,0.001050244,0.002762584,7,0.167129044,0.004989543,0.545454545,0,,,
modular,0.000189451,0.000677811,0.004673772,0.008208279,0.001268622,0.000495076,0,0,0,0,0.003810338,0,0.002760478,7,0.16712507,0.004983866,0.545454545,0,,,
conversion,0.000189451,0.000451874,0.002951856,0.003283311,0.000422874,0,0.001171144,0,0,0,0.010478429,0,0.002706991,7,0.167024114,0.004839644,0.545454545,0,,,
subgroup,0.001610338,0.000903748,0,0,0.00549736,0.001485229,0.002342288,0.001174434,0.005787337,0,0,0,0.002685819,7,0.166984152,0.004782555,0.545454545,0,,,
personalize,0.004546836,0.003389056,0.001721916,0.00205207,0,0.005445841,0.000585572,0,0.001052243,0,0,0,0.002684791,7,0.16698221,0.004779781,0.545454545,0,,,
cfa,0.000568354,0.000677811,0,0,0.006765981,0.001485229,0.001756716,0.005284951,0.002104486,0,0,0,0.002663361,7,0.166941763,0.004721999,0.545454545,0,,,
posting,0.002083966,0.001355622,0,0,0,0.004455688,0.001756716,0,0.000526122,0.005209621,0,0.003150733,0.002648353,7,0.166913435,0.00468153,0.545454545,0,,,
calibration,0.001136709,0,0.002705868,0.00205207,0.008034603,0.002475382,0.000585572,0,0,0,0.000952584,0,0.002563255,7,0.166752815,0.004452073,0.545454545,0,,,
tier,0.002273418,0.000677811,0.000737964,0,0,0.000990153,0.000585572,0.011744335,0,0.000651203,0,0,0.002522922,7,0.166676687,0.004343319,0.545454545,0,,,
null,0.00066308,0.000903748,0.000491976,0.001641656,0.012686215,0,0.000585572,0,0.000526122,0,0,0,0.002499767,7,0.166632981,0.004280882,0.545454545,0,,,
neural,0.002178692,0,0.005903712,0.001641656,0,0,0,0.001174434,0.001052243,0.000651203,0.004762922,0,0.002480694,7,0.166596982,0.004229455,0.545454545,0,,,
electricity,0.000284177,0.000451874,0.000491976,0.005745795,0,0,0,0.005872168,0.001578365,0,0.002857753,0,0.002468873,7,0.166574669,0.004197579,0.545454545,0,,,
disorder,0.001799789,0.001807497,0.000245988,0,0.007188855,0.004455688,0.001171144,0.000587217,0,0,0,0,0.002465168,7,0.166567677,0.00418759,0.545454545,0,,,
repository,0.001799789,0.003389056,0.001721916,0.001641656,0,0.000990153,0,0,0,0.004558419,0,0.003150733,0.002464532,7,0.166566475,0.004185874,0.545454545,0,,,
cad,0.001420886,0.000225937,0.007133652,0.002872897,0,0,0.000585572,0,0.002104486,0,0.002857753,0,0.002457312,7,0.166552848,0.004166407,0.545454545,0,,,
slide,0.007104431,0.002033434,0.000983952,0.000410414,0,0.002475382,0,0,0,0,0.000952584,0.003150733,0.002444419,7,0.166528512,0.004131641,0.545454545,0,,,
empathy,0.001420886,0.000677811,0,0,0.000422874,0.001980306,0.005855719,0.001174434,0.005261216,0,0,0,0.002399035,7,0.166442851,0.004009268,0.545454545,0,,,
massive,0.002462869,0.001581559,0.000983952,0.001231242,0,0.003465535,0.002342288,0,0,0.004558419,0,0,0.002375123,7,0.166397719,0.003944793,0.545454545,0,,,
mediation,0.004925739,0.001355622,0,0,0.002114369,0.000495076,0.001171144,0.002348867,0,0,0,0.004200978,0.002373114,7,0.166393925,0.003939374,0.545454545,0,,,
color,0.00132616,0,0.001475928,0.00205207,0,0.001485229,0.004684576,0.002936084,0.002630608,0,0,0,0.002370094,7,0.166388225,0.00393123,0.545454545,0,,,
trust,0.002273418,0.007907797,0,0,0.000845748,0.000990153,0.00292786,0.000587217,0.001052243,0,0,0,0.002369205,7,0.166386548,0.003928834,0.545454545,0,,,
ethnicity,0.000568354,0,0,0.000410414,0.004651612,0.002475382,0.001171144,0,0.005261216,0.001953608,0,0,0.002355962,7,0.166361551,0.003893124,0.545454545,0,,,
participatory,0.002936498,0.001807497,0,0.000820828,0,0.001485229,0.00292786,0,0,0.005209621,0,0.001050244,0.002319682,7,0.166293075,0.003795301,0.545454545,0,,,
scratch,0.000568354,0.001581559,0.001475928,0.001231242,0,0.000495076,0.008783579,0.00176165,0,0,0,0,0.002271056,7,0.166201292,0.003664184,0.545454545,0,,,
invariant,0.00066308,0,0.000737964,0.000820828,0.010571846,0.000495076,0,0,0.000526122,0,0.001905169,0,0.002245726,7,0.166153484,0.003595886,0.545454545,0,,,
admission,0.000284177,0.000225937,0.000245988,0.000820828,0.006765981,0,0,0,0.006313459,0,0,0.001050244,0.002243802,7,0.166149852,0.003590697,0.545454545,0,,,
aptitude,0.000568354,0.002033434,0,0.001231242,0.002537243,0,0,0,0.004208972,0.001953608,0,0.003150733,0.002240512,7,0.166143642,0.003581827,0.545454545,0,,,
geometric,0.002368144,0.000451874,0.002951856,0.000820828,0,0.000990153,0.004099004,0,0,0,0.003810338,0,0.002213171,7,0.166092036,0.003508103,0.545454545,0,,,
fluid,0.000568354,0.000225937,0.009347544,0.000410414,0,0.000495076,0,0.000587217,0.003682851,0,0,0,0.002188199,7,0.166044902,0.003440769,0.545454545,0,,,
proposed,0.001799789,0.004970616,0.00245988,0.002462484,0.000422874,0,0.001171144,0,0,0,0.001905169,0,0.002170279,7,0.166011078,0.00339245,0.545454545,0,,,
hint,0.002936498,0.005196553,0.00245988,0.001641656,0,0,0.001171144,0,0,0.000651203,0,0.001050244,0.002158168,7,0.165988219,0.003359793,0.545454545,0,,,
epistemology,0.000568354,0.000677811,0,0,0,0.000495076,0.001171144,0.002936084,0.007891823,0,0,0.001050244,0.002112934,7,0.16590284,0.003237823,0.545454545,0,,,
scholarship,0.000852532,0.000225937,0,0.000820828,0,0.000495076,0,0,0.00683958,0.004558419,0.000952584,0,0.002106422,7,0.165890549,0.003220265,0.545454545,0,,,
singapore,0.003031224,0.001129685,0,0.000820828,0,0.001980306,0.004099004,0.002348867,0,0.001302405,0,0,0.00210176,7,0.165881749,0.003207693,0.545454545,0,,,
eye,0.006441351,0.001355622,0.000245988,0.001641656,0,0.002475382,0.000585572,0.00176165,0,0,0,0,0.00207246,7,0.165826446,0.00312869,0.545454545,0,,,
disconnect,0.00066308,0,0,0.000410414,0,0.001485229,0.000585572,0.000587217,0,0.001302405,0,0.0094522,0.002069445,7,0.165820756,0.003120561,0.545454545,0,,,
branch,0.000378903,0.000225937,0.001475928,0.002462484,0,0,0,0.001174434,0.001052243,0,0.007620676,0,0.002055801,7,0.165795002,0.003083769,0.545454545,0,,,
charge,0.000284177,0,0.000245988,0.001231242,0,0.000495076,0,0.000587217,0,0,0.010478429,0.001050244,0.002053196,7,0.165790086,0.003076746,0.545454545,0,,,
white,0.00066308,0.000225937,0.000245988,0.003283311,0.003382991,0,0,0,0.005261216,0,0,0.001050244,0.00201611,7,0.165720086,0.002976746,0.545454545,0,,,
symbolic,0.000473629,0.000677811,0.001475928,0.001641656,0,0,0,0.002936084,0,0,0.005715507,0.001050244,0.001995837,7,0.165681821,0.002922082,0.545454545,0,,,
query,0.001799789,0.00384093,0.00122994,0.002872897,0,0,0.001756716,0,0.001052243,0.001302405,0,0,0.001979274,7,0.16565056,0.002877423,0.545454545,0,,,
pi,0.00132616,0,0.001475928,0.000820828,0.002537243,0,0.000585572,0.004110517,0,0,0.002857753,0,0.001959143,7,0.165612562,0.002823141,0.545454545,0,,,
quest,0.001420886,0.004744678,0,0.000410414,0,0.002475382,0.002342288,0,0,0.001302405,0.000952584,0,0.001949806,7,0.165594938,0.002797963,0.545454545,0,,,
